sentence_id,text,char_count,word_count,phoneme_count,complexity_tag,t_synth_start,t_front_end_end,t_acoustic_end,t_vocoder_end,t_audio_write_end,front_end_ms,acoustic_ms,vocoder_ms,write_ms,total_synth_ms,audio_duration_s,n_samples,sample_rate,rtf,energy_j,energy_wh,energy_per_speech_s,mean_cpu,peak_cpu,peak_temp,throttled_any,amp_energy_j,amp_energy_wh,amp_mean_w,amp_peak_w,cpu_energy_wh,cpu_mean_w,mem_energy_wh,mem_mean_w
REF_0010,".La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort.",79,14,,anchor,8876.379102308,8876.379863871,8876.798834117,8877.478667102,8877.548590082,0.0038340003811754286,418.68322499976784,679.0748489984253,69.90009100081807,1169.487774001027,3.889,85760,22050,0.3007168356906729,10.758505210664618,0.0029884736696290603,2.766393728635798,89.71445061384087,100.0,65.55,False,0.35389892291697234,9.830525636582565e-05,0.3220807291666667,0.323053125,0.0011543938639102342,3.6862523566675667,0.0002315588123824902,0.7444503053679249
A1_0011,.Le chat dort.,14,3,,short_plain,8882.379182007,8882.3797304,8882.596334882,8882.792614964,8882.835089501,0.004110999725526199,216.44373900016944,195.80083700020623,42.453462001503794,455.9074940007122,1.173,25856,22050,0.3886679403245628,3.274884715154824,0.0009096901986541178,2.7918880777108472,87.18846090694689,97.5,63.35,False,0.09625160154935584,2.673655598593218e-05,0.32122890625,0.3229734375,0.0003965301799647112,4.80429377050625,6.274525224616684e-05,0.77559452209397
A2_0012,.Le petit garçon mange une pomme rouge dans le jardin.,54,10,,medium_plain,8888.379265576,8888.379912489,8888.708517521,8889.153554458,8889.209810153,0.0038149992178659886,328.34302999981446,444.51470999956655,56.23715799993079,830.5445769983635,2.612,57600,22050,0.317972655818669,6.861254341896936,0.00190590398386026,2.626820192150435,92.33091817254206,100.0,63.9,False,0.22677377889829367,6.299271636063713e-05,0.3233755859375,0.3289,0.0007336554812499118,3.5236087469699373,0.00014832511659533057,0.7634031734137476
A3_0013,".Ce matin, je suis allé à la boulangerie du coin pour acheter du pain frais et deux croissants.",95,18,,long_plain,8894.379343385,8894.380106762,8894.878293792,8895.695948627,8895.773527526,0.0038329999370034784,497.8881940005522,816.8792169999506,77.55671400082065,1394.1841409996414,4.644,102400,22050,0.3002119166665894,13.87632260845558,0.0038545340579043278,2.9880108976002537,91.39301217443075,100.0,65.0,False,0.41952146464745993,0.00011653374017984998,0.32317533482142863,0.32930625,0.0016921580643833854,4.521958967662643,0.00024610731719648595,0.6731445784601358
B1_0014,.Les anciens amis ont attendu leurs enfants aux alentours.,58,9,,liaisons,8900.649793238,8900.650595801,8900.986829863,8901.470054151,8901.528440031,0.003982000635005534,335.97096700032125,482.22131699913007,58.36656499923265,878.646792998552,2.833,62464,22050,0.31014712071957357,7.231645775001812,0.002008790493056059,2.552645878927572,95.9644361842693,100.0,64.45,False,0.22555040515443522,6.265289032067645e-05,0.32340390625000004,0.32825,0.0008354589836542326,4.200010844232,0.0001472156875230393,0.7613814835781199
B2_0015,".La Révolution française a éclaté le quatorze juillet mille sept cent quatre-vingt-neuf, près de Paris.",103,15,,number_words,8906.649860585,8906.650653481,8907.173794321,8908.048634691,8908.12912093,0.004112000169698149,522.8050229998189,873.985158999858,80.46488699983456,1479.2603450005117,4.888,107776,22050,0.30263100347800975,13.940723025982743,0.003872423062772984,2.852030078965373,95.92511794423392,100.0,66.1,False,0.4201057601229613,0.00011669604447860036,0.3230665178571429,0.32881875,0.0016674758763048853,4.4117097904376354,0.0002743137528479908,0.7397049846713344
B3_0016,".Attends… es-tu vraiment sûr ? Non, c'est impossible !",54,9,,prosody_punct,8913.296526459,8913.297216151,8913.699486214,8914.366177307,8914.433460616,0.003908000508090481,402.0262649992219,666.1556809995091,67.26169799912896,1136.9341569989047,3.727,82176,22050,0.30505343627553116,9.757138929032351,0.002710316369175653,2.617960539048122,92.61018095242055,100.0,66.1,False,0.3226939423142088,8.963720619839132e-05,0.32318636363636366,0.32898125,0.001021508177198844,3.648896427795682,0.00022418818662651085,0.8028520067437508
B4_0017,.Monsieur Lenglet prendra le TGV de la SNCF jusqu'à Grenoble.,61,10,,proper_acronym,8919.296624769,8919.297296182,8919.639927893,8920.151424706,8920.210950151,0.003962999471696094,342.3944490004942,510.5932500009658,59.50637100067979,914.3253820002428,2.902,64000,22050,0.31506732667134485,8.615413619427631,0.0023931704498410086,2.968784844737295,91.26838500065953,97.61904761904762,65.55,False,0.25873095832288007,7.186971064524446e-05,0.3233128472222222,0.3287375,0.0010549499781794083,4.619255726467622,0.0001574879715964263,0.6971860763870578
C1_0018,".Le colis pèse trois virgule cinq kilos, coûte vingt-neuf virgule quatre-vingt-dix-neuf euros et arrivera vers quinze heures quarante-cinq.",139,18,,stacked_numbers,8925.296708116,8925.297561308,8926.017085232,8927.292554096,8927.392884379,0.003887998900609091,719.1470680008933,1274.3323539998528,100.30993100008345,2096.1762629995064,7.105,156672,22050,0.29502832695278064,21.267097723883612,0.0059075271455232255,2.9932579484705997,92.4736078559662,100.0,67.75,False,0.6456356720900892,0.000179343242247247,0.32281026785714284,0.32361093750000003,0.002542737443871927,4.418779501648367,0.00040561374157703175,0.7266890889583068
C2_0019,".Les poules du couvent couvent, tandis que les fils du tisserand tissent.",73,12,,homographs_g2p,8934.792862675,8934.793751349,8935.224214029,8935.901807383,8935.971819568,0.004258999979356304,430.0068789998477,676.7811979989347,69.9846659990726,1178.9568929998495,3.843,84736,22050,0.30678035206865717,10.514426014050281,0.002920673892791745,2.735994278961822,90.64064341503365,100.0,66.1,False,0.3549508876172709,9.859746878257525e-05,0.32322187500000005,0.32906250000000004,0.0010780929080497507,3.5358253712555747,0.00024114896655016963,0.7828660452032401
REF_0020,".La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort.",79,14,,anchor,8940.792951855,8940.793686547,8941.212438273,8941.898552775,8941.96886411,0.0038149992178659886,418.46222399908584,685.3060879984696,70.29083499946864,1175.9122549992753,3.889,85760,22050,0.3023687978913025,11.17634017793179,0.0031045389383143863,2.873833936212854,89.9745376574645,100.0,66.65,False,0.3545387653042342,9.848299036228728e-05,0.3230671875,0.32784375000000004,0.0012409251403776172,4.097432323591326,0.0002493353904753739,0.8074437948227885
A1_0021,.Le chat dort.,14,3,,short_plain,8946.793027646,8946.793577947,8947.016585022,8947.215328348,8947.258850079,0.003574001311790198,222.85427700080618,198.25769199997012,43.49993499999982,465.8224330014491,1.173,25856,22050,0.39712057374377585,3.723414026569083,0.0010342816740469675,3.174266007305271,81.9980061840527,97.67441860465117,65.0,False,0.128766021023835,3.57683391732875e-05,0.32132499999999997,0.32289375000000003,0.0003670609683448892,3.0960603179044,8.133821182251083e-05,0.6800832850785999
A2_0022,.Le petit garçon mange une pomme rouge dans le jardin.,54,10,,medium_plain,8952.793103307,8952.793750721,8953.125988877,8953.5808459,8953.635784138,0.003926001227227971,332.0128769992152,453.58612299969536,54.91786799939291,842.6808309995977,2.612,57600,22050,0.32261900114839115,6.894447812701181,0.0019151243924169946,2.6395282590739586,90.50877222371125,97.5609756097561,65.0,False,0.2258943696600525,6.274843601668125e-05,0.32277421875,0.32313281250000003,0.000747780989680722,3.7706885757115,0.00013582340096292262,0.6758645687825314
A3_0023,".Ce matin, je suis allé à la boulangerie du coin pour acheter du pain frais et deux croissants.",95,18,,long_plain,8958.793180747,8958.793927975,8959.292739881,8960.115819634,8960.193802573,0.0033510004868730903,498.51979200138885,822.3471540004539,77.96106899877486,1400.6218260001333,4.644,102400,22050,0.3015981537467987,12.860791346343555,0.0035724420406509877,2.7693349152333235,91.62644953310642,100.0,66.65,False,0.4186499488932386,0.00011629165247034406,0.32249531249999996,0.32289375000000003,0.0014138029729813795,3.8085044991338783,0.00026305635382197076,0.7283393871478514
B1_0024,.Les anciens amis ont attendu leurs enfants aux alentours.,58,9,,liaisons,8965.065258521,8965.065973101,8965.421954447,8965.905486312,8965.963934951,0.0037400004657683894,355.6723609999608,482.9371010000614,58.428230999197694,898.6764300007053,2.833,62464,22050,0.3172172361456778,7.448291400906877,0.0020689698335852437,2.629118037736278,91.52009744421007,100.0,66.65,False,0.2580094017496153,7.166927826378202e-05,0.3227875,0.3232125,0.0007612111926764355,3.1816419178769997,0.00015526593791467306,0.6841432279605555
B2_0025,".La Révolution française a éclaté le quatorze juillet mille sept cent quatre-vingt-neuf, près de Paris.",103,15,,number_words,8971.065350331,8971.066132486,8971.607428633,8972.482601876,8972.562590444,0.0041669991333037615,540.9795890009264,874.3600699999661,79.96903099956398,1497.2401129998616,4.888,107776,22050,0.3063093520867147,14.947033414100941,0.0041519537261391504,3.057903726289063,90.43145911371424,100.0,67.2,False,0.4521170290836152,0.00012558806363433754,0.3231291666666667,0.32865625000000004,0.0018260116708694177,4.569093590947153,0.00027227769690990427,0.6968169830193152
B3_0026,".Attends… es-tu vraiment sûr ? Non, c'est impossible !",54,9,,prosody_punct,8977.731316744,8977.732085992,8978.144933037,8978.810805048,8978.878324433,0.004666999302571639,412.4384309998277,665.2297279997583,67.49849600055313,1147.00768900002,3.727,82176,22050,0.30775628897236923,10.793417143100294,0.0029981714286389707,2.8960067462034598,88.37522688052213,100.0,67.2,False,0.35558345410859854,9.877318169683292e-05,0.323162109375,0.32906250000000004,0.001156392948879742,3.614397344097,0.0002314747051786164,0.7608349993585533
B4_0027,.Monsieur Lenglet prendra le TGV de la SNCF jusqu'à Grenoble.,61,10,,proper_acronym,8983.731407165,8983.732089208,8984.076341821,8984.595023123,8984.654243769,0.00401900069846306,344.01340700060246,517.7651819994935,59.19972000083362,922.8366040006222,2.902,64000,22050,0.31800020813253693,8.7891620948765,0.0024414339152434724,3.0286568211152654,84.87935183304918,100.0,66.65,False,0.29014497672516254,8.05958268681007e-05,0.32251921875,0.323053125,0.000947533934096706,3.6805558973257,0.00018438879735080914,0.7219138877406179
C1_0028,".Le colis pèse trois virgule cinq kilos, coûte vingt-neuf virgule quatre-vingt-dix-neuf euros et arrivera vers quinze heures quarante-cinq.",139,18,,stacked_numbers,8989.73149616,8989.732365001,8990.447874463,8991.707299669,8991.805211245,0.00401900069846306,715.1331629993365,1258.4020300000702,97.88861299966811,2073.7150850000035,7.105,156672,22050,0.2918670070372981,21.004288643189582,0.005834524623108218,2.9562686338057116,91.21308963872691,100.0,68.85,False,0.6447253303932392,0.00017909036955367756,0.3226622767857143,0.32361093750000003,0.0024981826205803985,4.421415862945086,0.0003812888642697868,0.682810489974661
C2_0029,".Les poules du couvent couvent, tandis que les fils du tisserand tissent.",73,12,,homographs_g2p,8999.190432413,8999.192208521,8999.614173701,9000.286137654,9000.352989459,0.00403700141760055,421.68910399959714,671.0617780008761,66.83221200000844,1162.5570460000745,3.843,84736,22050,0.3025128925318955,10.710849249500724,0.00297523590263909,2.7871062319804123,90.1407817076198,100.0,67.75,False,0.35426418429169465,9.840671785880406e-05,0.32264583333333335,0.328575,0.0011444701676217076,3.722129032278667,0.00022367680998150902,0.7296029091260934
REF_0030,".La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort.",79,14,,anchor,9005.190521704,9005.191239877,9005.62174765,9006.31224182,9006.381968984,0.003944000127376057,430.2416970003833,689.4496240001899,69.70625599933555,1191.4472799999203,3.889,85760,22050,0.3063634044741374,10.93498768885874,0.003037496580238539,2.8117736407453693,91.03794312234619,100.0,67.75,False,0.35580125504094856,9.883368195581904e-05,0.32383007812500003,0.32963125,0.0011893325732289632,3.8687134822619167,0.00023896078952798637,0.7641754639481265
A1_0031,.Le chat dort.,14,3,,short_plain,9011.190605866,9011.191173482,9011.414110204,9011.611394943,9011.65253145,0.003537001248332672,222.77736899923184,196.72540099963953,41.115136998996604,461.92558399889094,1.173,25856,22050,0.39379845183196155,3.5618756213205316,0.0009894098948112588,3.0365521068376227,82.32353232353232,97.61904761904762,65.55,False,0.1288597318250992,3.579436995141644e-05,0.32251125,0.3229734375,0.00033350511732195044,3.0220072032658,8.040713416746305e-05,0.7189847385607361
A2_0032,.Le petit garçon mange une pomme rouge dans le jardin.,54,10,,medium_plain,9017.190692694,9017.191407219,9017.521704729,9017.962094347,9018.01784413,0.0036490000638877973,329.9692850014253,439.78239100033534,55.72943100014527,827.1514360003493,2.612,57600,22050,0.3166735972436253,7.84535762137692,0.002179266005938033,3.0035825502974425,90.1194105691057,100.0,66.65,False,0.22553481107362394,6.26485586315622e-05,0.32190371093750003,0.32313281250000003,0.0009847035521707897,4.942834314362375,0.00014991102065776613,0.7696584118917925
A3_0033,".Ce matin, je suis allé à la boulangerie du coin pour acheter du pain frais et deux croissants.",95,18,,long_plain,9023.190766411,9023.191533047,9023.683789099,9024.505819713,9024.583111776,0.0038149992178659886,491.9640119987889,821.0788460000913,77.27197000167507,1392.3453650004376,4.644,102400,22050,0.29981597006900035,12.810207313275821,0.003558390920354395,2.7584425739181353,91.86791656303852,100.0,67.2,False,0.4181610304231252,0.00011615584178420144,0.3219640625000001,0.3228140625,0.001377986326978322,3.7518444979398566,0.0002798849507390556,0.7733188211125184
B1_0034,.Les anciens amis ont attendu leurs enfants aux alentours.,58,9,,liaisons,9029.46425929,9029.465094908,9029.81592595,9030.293552578,9030.349634345,0.0040739996620686725,350.5205199999182,477.0302159995481,56.06235900086176,885.3750550006225,2.833,62464,22050,0.3125220808332589,8.074431624440841,0.002242897673455789,2.850134706826982,91.12251452207269,100.0,67.75,False,0.2579764367115936,7.1660121308776e-05,0.3226015625,0.32289375000000003,0.0009154874270731482,3.9315634232710557,0.00015133960414659124,0.6690078708578612
B2_0035,".La Révolution française a éclaté le quatorze juillet mille sept cent quatre-vingt-neuf, près de Paris.",103,15,,number_words,9035.464322896,9035.465094347,9035.982652657,9036.856565519,9036.935554912,0.004147999788983725,517.2434369997063,873.103447000176,78.96887399874686,1471.2320159997034,4.888,107776,22050,0.30098854664478386,11.985911604983633,0.003329419890273231,2.45210957548765,93.81644586459836,100.0,68.3,False,0.4199952778192055,0.0001166653549497793,0.32256930803571426,0.323371875,0.0011697353809555374,3.193836614060643,0.0002774839828333337,0.7573620093569229
B3_0036,".Attends… es-tu vraiment sûr ? Non, c'est impossible !",54,9,,prosody_punct,9042.105611835,9042.106264303,9042.520921864,9043.193137541,9043.26246422,0.003666000338853337,414.44307699930505,671.6784130003361,69.30540100074722,1156.852385000093,3.727,82176,22050,0.3103977421518897,11.147847663422569,0.0030966243509507134,2.9911048198075045,89.09376212795176,100.0,67.75,False,0.3556058498788453,9.877940274412369e-05,0.3231002604166667,0.3277625,0.0012362311572634295,4.008247964028917,0.0002372391958299679,0.7676996414012085
B4_0037,.Monsieur Lenglet prendra le TGV de la SNCF jusqu'à Grenoble.,61,10,,proper_acronym,9048.105696867,9048.106371372,9048.456153108,9048.974903188,9049.035961591,0.0038139987736940384,349.5445110002038,518.0715549995512,61.03682899993146,930.2647240001534,2.902,64000,22050,0.3205598635424374,7.887074257639648,0.0021908539604554578,2.717806429234889,89.77727254893868,100.0,67.2,False,0.26063222297642064,7.23978397156724e-05,0.3233057291666667,0.32955,0.0008464578309212876,3.6831836850909223,0.00017306136688169526,0.7652513782392223
C1_0038,".Le colis pèse trois virgule cinq kilos, coûte vingt-neuf virgule quatre-vingt-dix-neuf euros et arrivera vers quinze heures quarante-cinq.",139,18,,stacked_numbers,9054.105773269,9054.106619517,9054.821435492,9056.090760173,9056.193346123,0.0036110013752477244,714.4422130004386,1268.3811179995246,102.5655800003733,2087.572853999518,7.105,156672,22050,0.2938174319492636,20.989001472820195,0.0058302781868944985,2.954117026434932,91.70552449298094,100.0,69.4,False,0.6448754617273291,0.00017913207270203586,0.3225863839285715,0.32361093750000003,0.0024870606853493894,4.386494017621039,0.00039545693111545197,0.710979462448838
C2_0039,".Les poules du couvent couvent, tandis que les fils du tisserand tissent.",73,12,,homographs_g2p,9063.587776427,9063.588607897,9064.00410115,9064.675540358,9064.74544843,0.0049079990276368335,415.1450459994521,670.1477339993289,69.8891089996323,1157.6720029988792,3.843,84736,22050,0.30124173900569323,12.095384233523768,0.0033598289537566024,3.1473807529335853,89.10293276708552,100.0,68.3,False,0.35418769483326257,9.838547078701738e-05,0.32207395833333335,0.323371875,0.0015087221004561097,4.908266291003416,0.00021415243268098485,0.6940727997209608
REF_0040,".La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort.",79,14,,anchor,9069.587862718,9069.588638169,9070.015973377,9070.69819829,9070.768609312,0.003945000571548007,427.06116899898916,680.6487319990993,70.39003999852866,1180.7465939982649,3.889,85760,22050,0.30361187811732193,11.417759682575113,0.00317159991182642,2.9359114637632073,90.3883139143946,100.0,68.3,False,0.35465761253410605,9.851600348169612e-05,0.322575,0.3232125,0.001342892215849933,4.312424113940233,0.00021133993483316257,0.6822582595600634
A1_0041,.Le chat dort.,14,3,,short_plain,9075.587943916,9075.588506847,9075.80889701,9076.004646198,9076.048100874,0.0035560005926527083,220.23588400043081,195.2663140000368,43.43526800039399,460.15695800087997,1.173,25856,22050,0.3922906717825064,4.219144302810542,0.001171984528558484,3.5968834636066,81.82145332145332,97.61904761904762,66.65,False,0.12814225877710814,3.559507188253004e-05,0.3211984375,0.323053125,0.0005000795402063355,4.1549960130112,7.76335498223861e-05,0.697379577470752
A2_0042,.Le petit garçon mange une pomme rouge dans le jardin.,54,10,,medium_plain,9081.588045004,9081.588699398,9081.916506331,9082.363219931,9082.418209577,0.0038329999370034784,327.58224600001995,446.1882619998505,54.97073900005489,830.1645729989104,2.612,57600,22050,0.3178271718985109,7.00264546142201,0.0019451792948394473,2.680951554908886,90.45794486297554,97.67441860465117,66.65,False,0.22699532021116858,6.30542556142135e-05,0.3233248046875,0.32849375000000003,0.000769710840834222,3.831385145765375,0.00014657873489732354,0.732906076323905
A3_0043,".Ce matin, je suis allé à la boulangerie du coin pour acheter du pain frais et deux croissants.",95,18,,long_plain,9087.588110369,9087.588863468,9088.084903905,9088.904717536,9088.984397768,0.0037779991544084623,495.74937900069926,818.7589549997938,79.65910199891368,1396.2873989985383,4.644,102400,22050,0.30066481459916844,12.884968280226598,0.0035791578556184996,2.774540973347674,91.3055258310164,100.0,67.2,False,0.4193858243271731,0.00011649606231310363,0.3226888392857143,0.3232125,0.0014025269595137637,3.770930464978314,0.00027979540112183616,0.7696943485744571
B1_0044,.Les anciens amis ont attendu leurs enfants aux alentours.,58,9,,liaisons,9093.866094731,9093.866834608,9094.217093756,9094.702136893,9094.758836351,0.007499998901039362,350.01162700064015,484.48265099978016,56.679032000829466,892.741620000379,2.833,62464,22050,0.3151223508649414,7.2196008644735965,0.002005444684575999,2.548394233841721,91.51570425960671,100.0,67.75,False,0.2574858687843786,7.152385244010517e-05,0.3219428819444445,0.323371875,0.0006975585153367941,3.1288910638127776,0.00015541710821414352,0.67981358253078
B2_0045,".La Révolution française a éclaté le quatorze juillet mille sept cent quatre-vingt-neuf, près de Paris.",103,15,,number_words,9099.866181967,9099.867010326,9100.386694395,9101.261421932,9101.341063922,0.004184999852441251,519.3220660003135,873.490378000497,79.5085999998264,1474.8819550004555,4.888,107776,22050,0.3017352608429737,13.202370044362631,0.003667325012322953,2.7009758683229608,94.68091943816317,100.0,68.85,False,0.4199962280861744,0.00011666561891282622,0.3229805803571429,0.32841250000000005,0.0014896482966867384,4.1821038832755715,0.00026950002182594436,0.7386418363836914
B3_0046,".Attends… es-tu vraiment sûr ? Non, c'est impossible !",54,9,,prosody_punct,9106.498331048,9106.499286686,9106.90253974,9107.582441207,9107.652291816,0.004443998477654532,402.99106999918877,679.2142569993302,69.82944199990015,1153.9607680006156,3.727,82176,22050,0.3096218856991188,10.854844971273039,0.003015234714242511,2.9124885890187926,89.54490908430812,100.0,68.3,False,0.35481835966565706,9.856065546268252e-05,0.32261484375,0.323053125,0.001194254840877851,3.797229939061,0.00022230028264469843,0.7215087803234157
B4_0047,.Monsieur Lenglet prendra le TGV de la SNCF jusqu'à Grenoble.,61,10,,proper_acronym,9112.498414247,9112.499078716,9112.85737647,9113.378343791,9113.43848376,0.004112000169698149,358.0514739987848,519.874849000189,60.12050599929353,940.069512998889,2.902,64000,22050,0.323938495175358,8.526574880734655,0.002368493022426293,2.938171909281411,89.68724960157029,100.0,67.75,False,0.2585832254519972,7.182867373666588e-05,0.32241562500000004,0.323053125,0.0009937046175617895,4.358976159435,0.0001684982883529913,0.7561968574717668
C1_0048,".Le colis pèse trois virgule cinq kilos, coûte vingt-neuf virgule quatre-vingt-dix-neuf euros et arrivera vers quinze heures quarante-cinq.",139,18,,stacked_numbers,9118.49849439,9118.499347008,9119.225205987,9120.508695847,9120.611750135,0.0033520009310450405,725.4844939998293,1282.288091000737,103.03449200000614,2113.2557450000604,7.105,156672,22050,0.29743219493315415,18.899571013732118,0.0052498808371478104,2.660038144086153,92.34358728754816,100.0,69.95,False,0.6452002273183111,0.0001792222853661975,0.3227116071428571,0.32361093750000003,0.0019496010272987807,3.508718427848015,0.0004136994297823695,0.7419113579093409
C2_0049,".Les poules du couvent couvent, tandis que les fils du tisserand tissent.",73,12,,homographs_g2p,9128.002589536,9128.003266339,9128.431475906,9129.107855898,9129.177380745,0.004574998456519097,427.9308980003407,675.5845770003361,69.50423600028444,1174.7912090013415,3.843,84736,22050,0.3056963853763574,10.913344141027256,0.003031484483618682,2.8397981111182036,90.20901054357408,100.0,68.3,False,0.3548320424629949,9.85644562397208e-05,0.322581640625,0.3234515625,0.0011851413043798983,3.8925722613326657,0.00023912824958369897,0.7756804951100632
REF_0050,".La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort.",79,14,,anchor,9134.002680216,9134.003395093,9134.437645177,9135.125143858,9135.198532868,0.003962999471696094,433.9853410001524,686.7457299995294,73.36826900063897,1195.852652001122,3.889,85760,22050,0.3074961820522299,10.710696752199347,0.002975193542277596,2.7541004762662245,90.3584300808306,100.0,68.85,False,0.35412428773664295,9.836785770462304e-05,0.322219140625,0.3234515625,0.0011482568604156871,3.6451146793641676,0.00022628059005984824,0.7375390196346117
